	Time	0		271068777	23.875		276041320	24.375		268834154	23.75		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	9.055644217020325e-07		271068777	23.875		276041320	24.375		268834154	23.75		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	0.7098399535626565		271068777	23.875		276041320	24.375		268834154	23.75		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	1.7227677912468746		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	2.7358601398010354		271068777	23.875		276041320	24.375		268834154	23.75		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	3.9996610170514764		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	4.764823410409946		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	5.778876562815532		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	6.792852440390467		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	8.006814674128115		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	8.006814674128115		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	9.835632209236094		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	10.859388484420217		271068777	23.875		276041320	24.375		268834154	23.75		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0625		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	12.011330422044336		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.25		277715048	24.1875		282563944	24.0		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	13.34666847377078		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0625		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
	Time	13.890329205871318		271068777	23.875		276041320	24.375		268834154	23.8125		275694697	24.5		282142554	24.1875		277715048	24.1875		282563944	24.0625		687351384	24.25		672523402	24.1875		677107868	23.9375		675805548	24.1875	
