	Time	0		271068777	23.625		276041320	23.75		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.75		282563944	23.8125		687351384	23.8125		672523402	23.75		677107868	23.5		675805548	23.6875	
	Time	1.2074334432500244e-06		271068777	23.625		276041320	23.75		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.75		282563944	23.8125		687351384	23.8125		672523402	23.75		677107868	23.5		675805548	23.6875	
	Time	1.0138396021265317		271068777	23.6875		276041320	23.75		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.75		677107868	23.5		675805548	23.6875	
	Time	2.0649780307485		271068777	23.6875		276041320	23.75		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.75		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.6875	
	Time	3.4010010226961263		271068777	23.6875		276041320	23.8125		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.75		677107868	23.5		675805548	23.6875	
	Time	4.05593525983364		271068777	23.6875		276041320	23.8125		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.75		677107868	23.5		675805548	23.6875	
	Time	5.069914320522867		271068777	23.6875		276041320	23.8125		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.6875	
	Time	6.082770468109872		271068777	23.6875		276041320	23.8125		268834154	23.4375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	7.403802872001188		271068777	23.6875		276041320	23.8125		268834154	23.5625		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	8.107729324815294		271068777	23.6875		276041320	23.8125		268834154	23.5625		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	9.125851391506671		271068777	23.6875		276041320	23.8125		268834154	23.8125		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.8125		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	10.139734159378799		271068777	23.6875		276041320	23.8125		268834154	24.0625		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.875		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	11.403705975467368		271068777	23.6875		276041320	23.8125		268834154	24.1875		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.875		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	12.167827211444537		271068777	23.6875		276041320	23.8125		268834154	24.1875		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.875		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	13.181824081777052		271068777	23.6875		276041320	23.8125		268834154	24.25		275694697	23.875		282142554	23.8125		277715048	23.8125		282563944	23.8125		687351384	23.875		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	14.195700208765242		271068777	23.6875		276041320	23.8125		268834154	24.3125		275694697	23.875		282142554	23.8125		277715048	23.8125		282563944	23.875		687351384	23.8125		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	15.410823493756965		271068777	23.6875		276041320	23.8125		268834154	24.375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.875		687351384	23.875		672523402	23.8125		677107868	23.5		675805548	23.75	
	Time	15.410823493756965		271068777	23.6875		276041320	23.8125		268834154	24.375		275694697	23.875		282142554	23.75		277715048	23.8125		282563944	23.875		687351384	23.875		672523402	23.8125		677107868	23.5		675805548	23.75	
